"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/MM.2024.3373336","","b8b221de99a215f056dbf4e90462be821cad0710","Beyond Wires: The Future of Interconnects","Hsien-Hsin S. Lee","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3373336","10.1109/MM.2024.3373336","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2024.3373338","","f32eba55622c04c4b6f5dcf252c6a3e4866dbc59","Special Issue on Hot Interconnects 30","Scott Levy","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","1","https://doi.org/10.1109/MM.2024.3373338","10.1109/MM.2024.3373338","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2023.3343636","","6a5374007d58547f37877d463a41a547c91d850f","Compression Analysis for BlueField-2/-3 Data Processing Units: Lossy and Lossless Perspectives","Yuke Li","2024","IEEE-MICRO","A data processing unit (DPU) with programmable smart network interface card containing system-on-chip (SoC) cores is now a valuable addition to the host CPU, finding use in high-performance computing (HPC) and data center clusters for its advanced features, notably, a hardware-based data compression engine (C-engine). With the convergence of big data, HPC, and machine learning, data volumes burden communication and storage, making efficient compression vital. This positions DPUs as tools to accelerate compression workloads and enhance data-intensive applications. This article characterizes lossy (e.g., SZ3) and lossless (e.g., DEFLATE, lz4, and zlib) compression algorithms using seven real-world datasets on Nvidia BlueField-2/-3 DPUs. We explore the potential opportunities for offloading these compression workloads from the host. Our findings demonstrate that the C-engine within the DPU can achieve up to 26.8x speedup compared to its SoC core. We also provide insights on harnessing BlueField for compression, presenting seven crucial takeaways to steer future compression research with DPUs.","dblp","Computer Science","6","https://doi.org/10.1109/MM.2023.3343636","10.1109/MM.2023.3343636","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2023.3343498","","d7e6c8316d7d0035c93d2a012aa785b9b65d66bc","Comprex: In-Network Compression for Accelerating IoT Analytics at Scale","Rafael Oliveira","2024","IEEE-MICRO","To enable the Internet of Things (IoT) to scale at the level of next-generation smart cities and grids, there is a need for a cost-effective infrastructure for hosting IoT analytics applications. Offload and acceleration via smartNICs have been shown to provide benefits to these workloads. However, even with offload, long-term analysis on IoT data still needs to operate on a massive number of device updates, often in the form of small messages. Despite offloading, the ingestion of these updates continues to present server bottlenecks. In this article, we present domain-specific compression and batching engines that leverage the unique properties of IoT messages to reduce the load on analytics servers and improve their scalability. Using a prototype system based on InnovaFlex programmable smartNICs and several representative IoT benchmarks, we demonstrate that these techniques achieve up to 7$\times$× improvement over existing offload approaches.","dblp","Computer Science","1","https://doi.org/10.1109/MM.2023.3343498","10.1109/MM.2023.3343498","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2024.3360081","","7946c2c8dadbb9e7f5f5c6f341dcdfcde77bcf67","High-Speed Data Communication With Advanced Networks in Large Language Model Training","Liuyao Dai","2024","IEEE-MICRO","Large language models (LLMs) like Generative Pre-trained Transformer, Bidirectional Encoder Representations from Transformers, and T5 are pivotal in natural language processing. Their distributed training is influenced by high-speed interconnects. This article characterizes their training performance across various interconnects and communication protocols: TCP/IP, Internet Protocol over InfiniBand, (IPoIB), and Remote Direct Memory Access (RDMA), using data and model parallelism. RDMA-100 Gbps outperforms IPoIB-100 Gbps and TCP/IP-10 Gbps, with average gains of 2.5x and 4.8x in data parallelism, while in model parallelism, the gains were 1.1x and 1.2x. RDMA achieves the highest interconnect utilization (up to 60 Gbps), compared to IPoIB with up to 20 Gbps and TCP/IP with up to 9 Gbps. Larger models demand increased communication bandwidth, with AllReduce in data parallelism consuming up to 91% of training time, and forward receive and back-embedding AllReduce in model parallelism taking up to 90%. The larger-scale experiment confirms that communication predominates iterations. Our findings underscore the significance of communication in distributed LLM training and present opportunities for optimization.","dblp","Computer Science","10","https://doi.org/10.1109/MM.2024.3360081","10.1109/MM.2024.3360081","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2023.3330079","","566bcda80a95c91e709dac12e34d042171b21d4a","Enabling Artificial Intelligence Supercomputers With Domain-Specific Networks","Dennis Abts","2024","IEEE-MICRO","Systems designed for artificial intelligence (AI) training and inference exhibit characteristics of both capacity and capability systems that require both tight coupling and strong scaling for model parallelism as well as weak scaling for data parallelism in distributed systems. In addition, managing enormous, 100 billion-parameter language models and trillion-token datasets introduces formidable computational challenges for today’s supercomputing infrastructure. Communication and computation are two intertwined aspects of parallel computing, including AI domain-specific supercomputers, and this article explores the vital role of interconnection networks in large-scale systems. This work argues how domain-specific networks are a critical enabling technology necessary for AI supercomputers. In particular, we advocate for flexible, low-latency interconnects capable of delivering high throughput across massive scales with tens of thousands of endpoints. Additionally, we stress the importance of reliability and resilience in handling long-duration training workloads and the demanding inference needs of domain-specific workloads.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2023.3330079","10.1109/MM.2023.3330079","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2023.3328832","","c561b9c13ae1df969c4a237864175f037987f9ba","Pipelined and Partitionable Forward Error Correction and Cyclic Redundancy Check Circuitry Implementation for PCI Express 6.0 and Compute Express Link 3.0","Debendra Das Sharma","2024","IEEE-MICRO","The sixth generation of PCIe (PCIe 6.0) specification adopted four-level pulse-amplitude modulation signaling at 64 GT/s for maintaining the same channel reach, cost, and power profile as previous generations. Lightweight forward error correction (FEC), a strong cyclic redundancy check (CRC), and link-level replay mechanisms deliver low latency, high bandwidth efficiency, and high reliability. Compute Express Link (CXL) uses PCIe 6.0 physical layer with latency-optimization mechanisms. Our nonpipelined implementation of FEC and the CRC is incorporated into PCIe 6.0 and CXL 3.0 specifications. We also propose a partitionable and pipelined implementation for FEC and the CRC for lowering gate count and latency. Synthesis results from the Synopsys Design Compiler demonstrates that for a 16-lane (x16) PCIe/CXL link partitionable to up to x4s, with four independent controllers using independently partitionable logic, we achieve a gate count of approximately 100,000 for the transmit and receive side with a FEC + CRC delay of less than 1 ns in each direction.","dblp","Computer Science","1","https://doi.org/10.1109/MM.2023.3328832","10.1109/MM.2023.3328832","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2023.3338059","","3cea0cf918b46a1e23ed55ef4a98397135758028","A Fully Digital and Row-Pipelined Compute-in-Memory Neural Network Accelerator With System-on-Chip-Level Benchmarking for Augmented/Virtual Reality Applications","Huseyin Ekin Sumbul","2024","IEEE-MICRO","Compute-in-memory (CIM) has emerged as an effective technique to address memory access bottlenecks for deep neural networks (DNNs). Augmented/virtual reality (AR/VR) devices require running high-performance DNN inference at tight power budgets, making CIMs ideal candidates for low-power on-device acceleration. While high energy efficiencies have been reported at the CIM macro levels, the energy efficiencies of CIM-based accelerators at the system-on-chip (SoC) level have been underexplored for realistic system integration considerations. In this work, we present a CIM accelerator architecture comprising 16 row-pipelined, fully digital CIM macros and provide a comprehensive analysis of CIM energy-efficiency benefits at the SoC level targeting representative AR/VR workloads. Two key results are as follows. 1) Realistic SoC-level CIM accelerator energy efficiency may be ∼50% lower than the CIM macro-level peak energy efficiency when additional logic, memory hierarchies, and NN-dependent suboptimal compute utilization are considered. 2) The CIM accelerator still demonstrates up to ∼2.1× energy savings at the SoC level compared to a systolic-array-based DNN accelerator at iso-peak throughput.","dblp","Computer Science","12","https://doi.org/10.1109/MM.2023.3338059","10.1109/MM.2023.3338059","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2024.3373342","","821133d571fc19a110b9dcd74d9c7685ad335291","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part IX: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","2","https://doi.org/10.1109/MM.2024.3373342","10.1109/MM.2024.3373342","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2024.3372349","","e4fede7b90beeebd2c45450c6d952120a4a46e18","Party Like It's 1999?","Shane Greenstein","2024","IEEE-MICRO","Malcolm Cracknell was one of the pioneers of sports-car racing media on the internet as the World-WideWeb was known in those innocent times. SportsCarWorld,TotalMot orSport and finally DailySportsCar were the introduction for most of us to the co ncept of paperless information in real time rather than on a weekly cycle. I joined Crackers on this journey at the start and now as we head for the winding down laps we spend time looking back as well as forward.","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3372349","10.1109/MM.2024.3372349","2024-03-01","2026-04-08","",""
"doi:10.1109/MM.2024.3394671","","77a715df741826aad546c6ad0538b1675b853095","An Incoming World of Decoupling Siliconomy","Hsien-Hsin S. Lee","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3394671","10.1109/MM.2024.3394671","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3396008","","9a277abd371c54039987e385ef171b68e6a3bb54","Special Issue on Hot Chips 2023","Heiner Litz","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3396008","10.1109/MM.2024.3396008","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3375070","","44ce87d9e5bb44723dfc49c071bb5da3a926bd21","AMD Next-Generation ""Zen 4"" Core and 4th Gen AMD EPYC Server CPUs","Ravi Bhargava","2024","IEEE-MICRO","The 4th gen AMD EPYC server processor family brings the “Zen 4” core to the data center and cloud market and introduces a family of unique processors that leverage advanced chiplet architecture to efficiently optimize each processor to specific market needs. The “Zen 4” core is the latest generation of AMD’s high-performance and power-efficient x86 cores. Based on the “Zen 3” microarchitecture, it delivers a major step in power efficiency and performance with the inclusion of power-efficient AVX-512 support. The “Zen 4c” core further improves power efficiency by targeting a lower boost frequency. The 4th gen AMD EPYC processor family expands to include “Bergamo,” a high core-count, power-efficient, cloud-focused processor, and “Siena,” a high-capability processor with a streamlined, power-efficient form factor. These complement the record-breaking performance of “Genoa” and massive performance per core of “Genoa-X.” AMD’s customer-focused approach and chiplet design enable timely delivery of these industry-leading processors.","dblp","Computer Science","19","https://doi.org/10.1109/MM.2024.3375070","10.1109/MM.2024.3375070","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3394479","","2015ce397aaf7085c869d4c8e53e9951a1322c90","AMD Ryzen 7040 Series","Mahesh Subramony","2024","IEEE-MICRO","The AMD Ryzen 7040 Series processors are designed to strike the right balance between domain-specific accelerators and general-purpose compute. The system on chip features “Zen 4,” RDNA 3, AMD XDNA architecture, and additional accelerators with a focus on delivering power-efficient performance.","dblp","Computer Science","2","https://doi.org/10.1109/MM.2024.3394479","10.1109/MM.2024.3394479","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3387828","","1072c718e6543dcc8162bda6bcfe90e64d95676e","The First Direct Mesh-to-Mesh Photonic Fabric","Jason Howard","2024","IEEE-MICRO","Intel developed the Programmable Integrated Unified Memory Architecture (PIUMA) to address the inefficiencies seen in conventional processor architectures for at-scale sparse graph analytics. PIUMA adopted copackaged optical (CPO) modules to provide 1 TB/s/direction of network bandwidth. PIUMA-fused traditional network switch logic into the compute logic to make a disaggregated switch fabric in a HyperX topology. Utilizing the latest CPO technology, PIUMA converts the on-die mesh protocol directly to the optical fabric and back to seamlessly glue together all PIUMA chips in a system into a large virtual die. Measured silicon demonstrates a best-case latency of <46 ns per connection mesh stop to mesh stop through the optical fabric in the first prototype, which is not fully optimized. This was all combined into a customized application-specified integrated circuit of 316 mm2 in 7-nm manufacturing and advanced packaging technology to enable the direct CPO fabric requirements.","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3387828","10.1109/MM.2024.3387828","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3373763","2403.14123","4c14b1c41cb0aaa68f5d3f4a432f55e7199657ea","AI and Memory Wall","Amir Gholami","2024","IEEE-MICRO","The availability of unprecedented unsupervised training data, along with neural scaling laws, has resulted in an unprecedented surge in model size and compute requirements for serving/training large language models. However, the main performance bottleneck is increasingly shifting to memory bandwidth. Over the past 20 years, peak server hardware floating-point operations per second have been scaling at 3.0${\times}$× per two years, outpacing the growth of dynamic random-access memory and interconnect bandwidth, which have only scaled at 1.6 and 1.4 times every two years, respectively. This disparity has made memory, rather than compute, the primary bottleneck in AI applications, particularly in serving. Here, we analyze encoder and decoder transformer models and show how memory bandwidth can become the dominant bottleneck for decoder models. We argue for a redesign in model architecture, training, and deployment strategies to overcome this memory limitation.","dblp","Computer Science","305","https://doi.org/10.1109/MM.2024.3373763","10.1109/MM.2024.3373763","2024-03-21","2026-04-08","",""
"doi:10.1109/MM.2024.3375352","","481f02fc53a70eb92f6f328323387ab7f91cbbac","The Breakthrough Memory Solutions for Improved Performance on LLM Inference","Byeongho Kim","2024","IEEE-MICRO","Large language models (LLMs) have changed our lives, but they require unprecedented computing resources—especially large memory capacity and high bandwidth to process weights. However, while the logic process was developing, the speed of development of the memory process could not keep up, causing problems that resulted in the performance of LLMs being hindered by memory. Samsung has introduced breakthrough processing-in-memory/processing-near-memory (PIM/PNM) solutions that enhance the main memory bandwidth. With the high bandwidth memory PIM-based GPU-cluster system and LPDDR5-PIM-based system, the performance of transformer-based LLMs improved by up to 1.9$ \times $× and 2.7$ \times $×, respectively. The Compute eXpress Link (CXL)-based PNM solution serves memory-centric computing systems by implementing logic inside the CXL memory controller. This results in a performance gain of more than 4.4$ \times $× with an energy reduction of about 53% with PNM. Furthermore, we provide PIM/PNM software stacks, including an AI compiler targeting the acceleration of AI models.","dblp","Computer Science","33","https://doi.org/10.1109/MM.2024.3375352","10.1109/MM.2024.3375352","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3386628","","5d52f6dbc442c09a4000402477a9e52d44c8746c","Inside the Cerebras Wafer-Scale Cluster","Sean Lie","2024","IEEE-MICRO","The compute and memory demands of machine learning have driven the industry to use clusters of thousands of GPUs to train state-of-the-art models. However, scaling performance on GPU clusters is inherently complex, requires many forms of parallelism, and often has poor scaling performance. The Cerebras Wafer-Scale Cluster provides exafloating-point-operations-per-second-level compute while avoiding these limitations by using only data parallelism. The cluster is built around the CS-2 system with the Wafer-Scale Engine 2 processor that enables even the largest models to run on a single chip without partitioning. This unique property allows the cluster architecture to decouple memory and compute. Model weights are stored in an external memory device, MemoryX, and compute scaling is enabled using a special broadcast–reduce fabric, SwarmX. This article describes the challenges of GPU scaling and details the internal design of the Cerebras Wafer-Scale Cluster architecture and its unique ability to overcome these challenges.","dblp","Computer Science","14","https://doi.org/10.1109/MM.2024.3386628","10.1109/MM.2024.3386628","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3360255","","771e5fe04b54c1a803a3bcf75fd52b2ffea3ee15","High-Performance Cooling for Power Electronics via Electrochemical Additive Manufacturing","Ian Winfield","2024","IEEE-MICRO","The rise in adoption of electric vehicles has driven rapid development of traction inverter components. The advanced SiC and GaN devices used in these inverters have high power densities, creating a thermal management challenge and, therefore, issues with device performance and reliability. This paper introduces an advanced liquid-cooled thermal management solution for power electronics. Utilizing a novel 3-D metal printing technology called electrochemical additive manufacturing (ECAM), copper cooling structures are printed directly onto the ceramic substrate of the component, thereby eliminating thermal interface materials and significantly reducing the thermal resistance of the system-level stack. Additionally, improving fin efficiency and heat transfer through high surface area, triply periodic minimal surface cooling structures is demonstrated. The use of ECAM-printed cooling structures in traction inverter applications is shown to have great potential for realizing significant gains in performance, via thermal resistance improvements in the range of 60%–120%.","dblp","Computer Science","6","https://doi.org/10.1109/MM.2024.3360255","10.1109/MM.2024.3360255","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2023.3329218","","b5d777c64f2713e920b0a3d76a20ce4fa49c660b","Combining Multiple Tiny Machine Learning Models for Multimodal Context-Aware Stress Recognition on Constrained Microcontrollers","Michael Gibbs","2024","IEEE-MICRO","As stress continues to be a major health concern, there is growing interest in developing effective stress management systems that can detect and mitigate stress. Deep neural networks (DNNs) have shown their effectiveness in accurately classifying stress, but most of the existing solutions rely on the cloud or large, obtrusive devices for inference. The emergence of tiny machine learning provides an opportunity to bridge this gap and enable ubiquitous intelligent systems. In this article, we propose a context-aware stress detection approach that uses a microcontroller to continuously infer physical activity to mitigate motion artifacts when inferring stress from heart rate and electrodermal activity. We deploy two DNNs onto a single resource-constrained microcontroller for real-world stress recognition, with the resultant stress and activity recognition models achieving 88% and 98% accuracy, respectively. Our proposed context-aware approach improves the accuracy and privacy of stress detection systems while eliminating the need to store or transmit sensitive health data.","dblp","Computer Science","10","https://doi.org/10.1109/MM.2023.3329218","10.1109/MM.2023.3329218","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3394670","","41b08a71f181e2a0cc8375aceb711d34e93753d0","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part X: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3394670","10.1109/MM.2024.3394670","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3390268","","ce584c9c7200fd0dade8e4396da5d4994acd889a","The Worlds I See: Curiosity, Exploration, and the Discovery at the Dawn of AI - Fei-Fei Li (New York, NY, USA: Flatiron Books, 2023, 336 pp.)","Shane M. Greenstein","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3390268","10.1109/MM.2024.3390268","2024-05-01","2026-04-08","",""
"doi:10.1109/MM.2024.3433189","","14f5fa3a86c2c0cb229e5fef7a6b720f37ee0ffc","Top Picks Ignite Innovation","Hsien-Hsin S. Lee","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2024.3433189","10.1109/MM.2024.3433189","2024-07-01","2026-04-08","",""
"doi:10.1109/MM.2024.3431308","","5f0fe5fcde96b4a8cef58c198784d3506ca12916","Special Issue on Top Picks From the 2023 Computer Architecture Conferences","Yan Solihin","2024","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","1","https://doi.org/10.1109/MM.2024.3431308","10.1109/MM.2024.3431308","2024-07-01","2026-04-08","",""
"doi:10.1109/MM.2024.3414941","","a7712aae416914a31046e748027edf307be3ee45","Simultaneous and Heterogenous Multithreading: Exploiting Simultaneous and Heterogeneous Parallelism in Accelerator-Rich Architectures","Kuan-Chieh Hsu","2024","IEEE-MICRO","The addition of domain-specific hardware accelerators and general-purpose processors that support vector and scalar models makes modern computers undoubtedly heterogeneous. However, existing programming models and runtime systems target using the most efficient category of processing units to delegate computation from each code region, undermining the potential parallelism that heterogeneous processing units can provide. Simultaneous and heterogenous multithreading (SHMT) is a programming and execution model that activates all possible heterogeneous processing units for computation from a code region to enable “real” heterogeneous parallelism. SHMT presents an abstraction and a runtime system to facilitate parallel execution. Despite the new type of parallelism, SHMT also needs to additionally address the heterogeneity in data precision that various processing units support to ensure the quality of the result. This article implements and evaluates SHMT on an embedded system platform with a GPU and an edge tensor processing unit.","dblp","Computer Science","2","https://doi.org/10.1109/MM.2024.3414941","10.1109/MM.2024.3414941","2023-10-28","2026-04-08","",""
"doi:10.1109/MM.2024.3406891","","c681acb2a6b5fe0dd74dab01764a825e874ea542","Decoupled Vector Runahead for Prefetching Nested Memory-Access Chains","Ajeya Naithani","2024","IEEE-MICRO","Decoupled vector runahead (DVR) exploits massive amounts of memory-level parallelism to improve the performance of applications that feature indirect memory accesses by dynamically inferring loop bounds at runtime, recognizing striding loads, and speculatively vectorizing the subsequent instructions that are part of an indirect chain. DVR runs as an on-demand, speculative, in-order, lightweight hardware subthread alongside the main thread within the core. DVR incurs minimal hardware overhead while delivering a substantial performance boost.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2024.3406891","10.1109/MM.2024.3406891","2024-07-01","2026-04-08","",""
