"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/MM.2022.3140674","","","Accelerating ML Recommendation With Over 1, 000 RISC-V/Tensor Processors on Esperanto's ET-SoC-1 Chip","David R. Ditzel","2022","IEEE-MICRO","[abstract unavailable]","dblp","","0","https://doi.org/10.1109/MM.2022.3140674","10.1109/MM.2022.3140674","","2026-04-08","",""
"doi:10.1109/MM.2022.3178622","","82d417c65e25bf78792b2bbd50a7faa1f231a827","Top Picks from 2021 Computer Architecture Conferences!","Lizy Kurian John","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3178622","10.1109/MM.2022.3178622","","2026-04-08","",""
"doi:10.1109/MM.2022.3173823","","d8bf6d254be33b76e0e3b2d3592729554d5cb04c","Special Issue on Top Picks From the 2021 Computer Architecture Conferences","Sudhanva Gurumurthi","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3173823","10.1109/MM.2022.3173823","","2026-04-08","",""
"doi:10.1109/MM.2022.3163107","","06994add1cd0eb68fed7d3414e156d3b4a4aa032","Overclocking in Immersion-Cooled Datacenters","Pulkit A. Misra","2022","IEEE-MICRO","Large cloud providers are starting to leverage liquid cooling for an increasing number of workloads. Liquid cooling enables providers to overclock server components, but they must tradeoff the potential increase in performance with higher power draw and reliability implications. We argue that two-phase immersion cooling is the most promising technology and, in that context, explore overclocking, its uses, and implications.","dblp","Computer Science","9","https://doi.org/10.1109/MM.2022.3163107","10.1109/MM.2022.3163107","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3163244","","48a7256001b1ab4aee9dca028243d8624567da1b","Warehouse-Scale Video Acceleration","Parthasarathy Ranganathan","2022","IEEE-MICRO","Video processing is foundational to a spectrum of important workloads: video sharing, video conferencing, photos/video archival, virtual/augmented reality, cloud gaming, and live streaming. The exponential growth in these workloads, coincident with a slowing Moore’s law, poses significant challenges to deliver more computing at higher efficiencies. In this article, we present the design of a new accelerator—the video coding unit—targeted at warehouse-scale (cloud) video transcoding. Our deployment at scale in Google, the first of its kind, has demonstrated significant benefits on several products (YouTube, Meet, Stadia, Photos, etc.) serving billions of users.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2022.3163244","10.1109/MM.2022.3163244","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3169445","","f67cdc49ddf6904bfcc1058439cf4d28a4ea3d79","Practical and Scalable ML-Driven Cloud Performance Debugging With Sage","Yu Gan","2022","IEEE-MICRO","Cloud applications are increasingly shifting from large monolithic services to complex graphs of loosely coupled microservices. Despite their benefits, microservices are prone to cascading performance issues, and can lead to prolonged periods of degraded performance. We present Sage, a machine-learning-driven root cause analysis system for interactive cloud microservices that is both accurate and practical. We show that Sage correctly identifies the root causes of performance issues across a diverse set of microservices and takes action to address them, leading to more predictable, performant, and efficient cloud systems.","dblp","Computer Science","7","https://doi.org/10.1109/MM.2022.3169445","10.1109/MM.2022.3169445","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3163226","","edaf45c9f3b511da2b3e2f37fe81e7fa4eefb0b5","Chasing Carbon: The Elusive Environmental Footprint of Computing","Udit Gupta","2022","IEEE-MICRO","Given recent algorithm, software, and hardware innovation, computing has enabled a plethora of new applications. As computing becomes increasingly ubiquitous, however, so does its environmental impact. This article brings the issue to the attention of computer-systems researchers. Our analysis, built on industry-reported characterization, quantifies the environmental effects of computing in terms of carbon emissions. Broadly, carbon emissions have two sources: operational energy consumption, and hardware manufacturing and infrastructure. Although carbon emissions from the former are decreasing, thanks to algorithmic, software, and hardware innovations that boost performance and power efficiency, the overall carbon footprint of computer systems continues to grow. This work quantifies the carbon output of computer systems to show that most emissions related to modern mobile and data-center equipment come from hardware manufacturing and infrastructure. We, therefore, outline future directions for minimizing the environmental impact of computing systems.","dblp","Computer Science","17","https://doi.org/10.1109/MM.2022.3163226","10.1109/MM.2022.3163226","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3170792","","6ef99ec700ad6ff75021d00f9fd546897a7ef2dd","An Architecture to Accelerate Computation on Encrypted Data","Axel Feldmann","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","1","https://doi.org/10.1109/MM.2022.3170792","10.1109/MM.2022.3170792","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3163122","","","Characterizing and Mitigating Soft Errors in GPU DRAM","Michael B. Sullivan","2022","IEEE-MICRO","[abstract unavailable]","dblp","","0","https://doi.org/10.1109/MM.2022.3163122","10.1109/MM.2022.3163122","","2026-04-08","",""
"doi:10.1109/MM.2022.3166067","","ac3a47a693c90a57dcc927e2aac56a5b89545d40","The Laplace Microarchitecture for Tracking Data Uncertainty","Vasileios Tsoutsouras","2022","IEEE-MICRO","This article presents Laplace, a microarchitecture for tracking machine representations of probability distributions paired with architectural state. Laplace uses in-processor distribution representations, which are approximations of probability distributions just as floating-point number representations are approximations of real-valued numbers. The article presents two sets of instruction set architecture (ISA) extensions to 1) provide a mechanism to initialize distributional information in the microarchitecture; and 2) to allow applications to query statistics of the distributional information without exposing the uncertainty representations above the ISA. Unlike existing methods for uncertainty tracking, which require software to be rewritten in a domain-specific language or extensive source-level changes, Laplace achieves all of these benefits while requiring no changes to existing binaries to track uncertainty through them. Compared to repeated Monte Carlo re-executions of applications on a conventional microarchitecture, Laplace achieves the same level of uncertainty tracking accuracy with 2,076× fewer executed instructions on average (up to 21,343× fewer).","dblp","Computer Science","5","https://doi.org/10.1109/MM.2022.3166067","10.1109/MM.2022.3166067","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3161018","","829b19ce29b4e1566c0c8201177015b09bba79c1","ILLIXR: An Open Testbed to Enable Extended Reality Systems Research","Muhammad Huzaifa","2022","IEEE-MICRO","We present Illinois Extended Reality testbed (ILLIXR), the first fully open-source XR system and research testbed. ILLIXR enables system innovations with end-to-end co-designed hardware, compiler, OS, and algorithms, and driven by end-user perceived Quality-of-Experience (QoE) metrics. Using ILLIXR, we provide the first comprehensive quantitative analysis of performance, power, and QoE for a complete XR system and its individual components. We describe several implications of our results that propel new directions in architecture, systems, and algorithms research for domain-specific systems in general, and XR in particular.","dblp","Computer Science","15","https://doi.org/10.1109/MM.2022.3161018","10.1109/MM.2022.3161018","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3162183","","","Distributed Data Persistency","Apostolos Kokolis","2022","IEEE-MICRO","[abstract unavailable]","dblp","","0","https://doi.org/10.1109/MM.2022.3162183","10.1109/MM.2022.3162183","","2026-04-08","",""
"doi:10.1109/MM.2022.3163132","","4b6d9decfc58aa7db14bbc7bdc774ffec84dcc9e","Vector Runahead for Indirect Memory Accesses","Ajeya Naithani","2022","IEEE-MICRO","Vector runahead delivers extremely high memory-level parallelism even for the chains of dependent memory accesses with complex intermediate address computation, which conventional runahead techniques fundamentally cannot handle and, therefore, have ignored. It does this by rearchitecting runahead to use speculative data-level parallelism, rather than work skipping, as its primary form of extracting more memory-level parallelism in runahead mode than a true execution can, which we hope will bring about an entirely new dimension for high-performance processors.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2022.3163132","10.1109/MM.2022.3163132","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3180134","","4742ba4e5e711daf7afe77fe712bb8de240a1323","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part III: Claims","Joshua J. Yi","2022","IEEE-MICRO","art","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3180134","10.1109/MM.2022.3180134","2022-07-01","2026-04-08","",""
"doi:10.1109/MM.2022.3181645","","579a7942dc969d28b1d9ecd6d14d6e8410a4edd2","Inflation and Technology Markets","Shane Greenstein","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","1","https://doi.org/10.1109/MM.2022.3181645","10.1109/MM.2022.3181645","","2026-04-08","",""
"doi:10.1109/MM.2022.3196713","","c01f1981f6fb70a10b280a86bf0594e5e894c43f","Automatic Compilation Will Be Key for Success of the Accelerator Revolution!","Lizy Kurian John","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3196713","10.1109/MM.2022.3196713","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3193765","","61ff1c3a3e5b22a3e3dfec8a4e5433913dcc3838","Special Issue on Compiling for Accelerators","Guido Araujo","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3193765","10.1109/MM.2022.3193765","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3178068","2205.14479","8b102784f9b0eb62a713c077bedd44d97e48c1a2","TinyIREE: An ML Execution Environment for Embedded Systems From Compilation to Deployment","Hsin-I Cindy Liu","2022","IEEE-MICRO","Machine learning model deployment for training and execution has been an important topic for industry and academic research in the last decade. Much of the attention has been focused on developing specific toolchains to support acceleration hardware. In this article, we present Intermediate Representation Execution Environment (IREE), a unified compiler and runtime stack with the explicit goal to scale down machine learning programs to the smallest footprints for mobile and edge devices, while maintaining the ability to scale up to larger deployment targets. IREE adopts a compiler-based approach and optimizes for heterogeneous hardware accelerators through the use of the Multi-Level IR (MLIR) compiler infrastructure, which provides the means to quickly design and implement multilevel compiler intermediate representations (IR). More specifically, this article is focused on TinyIREE, which is a set of deployment options in IREE that accommodate the limited memory and computation resources in embedded systems and bare-metal platforms, while also demonstrating IREE’s intuitive workflow that generates workloads for different ISA extensions and application binary interface (ABIs) through LLVM.","dblp","Computer Science","29","https://doi.org/10.1109/MM.2022.3178068","10.1109/MM.2022.3178068","2022-05-28","2026-04-08","",""
"doi:10.1109/MM.2022.3179654","","964f5fd32068e57e534e2aa99ae81c00b769e84b","Retargetable Optimizing Compilers for Quantum Accelerators via a Multilevel Intermediate Representation","Thien Nguyen","2022","IEEE-MICRO","We present a multilevel quantum–classical intermediate representation (IR) that enables an optimizing, retargetable compiler for available quantum languages. Our work builds upon the multilevel intermediate representation (MLIR) framework and leverages its unique progressive lowering capabilities to map quantum languages to the low-level virtual machine (LLVM) machine-level IR. We provide both quantum and classical optimizations via the MLIR pattern rewriting subsystem and standard LLVM optimization passes, and demonstrate the programmability, compilation, and execution of our approach via standard benchmarks and test cases. In comparison to other standalone language and compiler efforts available today, our work results in compile times that are 1,000× faster than standard Pythonic approaches, and 5–10× faster than comparative standalone quantum language compilers. Our compiler provides quantum resource optimizations via standard programming patterns that result in a 10× reduction in entangling operations, a common source of program noise. We see this work as a vehicle for rapid quantum compiler prototyping.","dblp","Computer Science","7","https://doi.org/10.1109/MM.2022.3179654","10.1109/MM.2022.3179654","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3176529","","9bee8d0164005edaba5073434b0d7dc8d290c0ea","Compiling for the IBM Matrix Engine for Enterprise Workloads","João P. L. de Carvalho","2022","IEEE-MICRO","The matrix-multiply assist (MMA) facility is the latest addition to IBM’s power instruction set architecture and first shipped in the recently introduced POWER10 processor. MMA is designed to accelerate matrix–matrix operations, such as matrix multiplication and convolution, using instructions that compute the outer product of vector-register operands. Outer product computations have been used for decades in linear algebra libraries to deliver high-performance implementations of matrix operations. Such libraries use conventional single-instruction–multiple-data (SIMD) instructions to emulate outer product operations. MMA in POWER10 is the first hardware with direct support for outer product operations released in the market. MMA operates with the widest diversity of data types compared to any accelerator design currently announced. Unleashing the high-performance enabled by MMA requires careful code generation. Two key considerations for optimal MMA code performance are 1) the choice of accumulation layout when maximizing the using the accumulators and 2) the selection of matrix access order. This article shows that over 92% of peak performance in POWER10 with MMA can be achieved when the code generation makes the right choices.","dblp","Computer Science","9","https://doi.org/10.1109/MM.2022.3176529","10.1109/MM.2022.3176529","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3184867","","bffc2261481ff868d91fad40995dc769246989a0","Performance Left on the Table: An Evaluation of Compiler Autovectorization for RISC-V","Neil Adit","2022","IEEE-MICRO","Next-generation length-agnostic vector instruction set architecture (ISA) designs, the RISC-V vector extension, and ARM’s scalable vector extension enable software portability across hardware implementations with different vector engines. While traditional, fixed-length single-instruction–multiple-data ISA instructions, such as Intel AVX and ARM Neon, enjoy mature compiler support for automatic vectorization, compiler support is still emerging for these length-agnostic ISAs. This work studies the compiler shortcomings that constitute the gap in autovectorization capabilities between length-agnostic and fixed-length architectures. We examine LLVM’s support for both the RISC-V vector extension and traditional vector ISAs. We study a set of synthetic scalar loops to compare the breadth of support in the two settings, and we examine a real benchmark suite to compare autovectorized to hand-vectorized RISC-V code. We use both studies to distill a set of recommendations for engineering improvements and future research in compilers and programming models for length-agnostic vector programming.","dblp","Computer Science","25","https://doi.org/10.1109/MM.2022.3184867","10.1109/MM.2022.3184867","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3173405","","8957c8fedc926f697efd1fa28886da5b564e9afa","Compiling for Vector Extensions With Stream-Based Specialization","Nuno Neves","2022","IEEE-MICRO","To overcome the current performance wall, data streaming and data-flow computing paradigms have been gradually making their way into the general-purpose domain. However, the proliferation of such paradigms is often hindered by the lack of compilation support, as their execution model is usually incompatible with the internal static single-assignment form used in modern compilers. Accordingly, we propose a new compilation flow that leverages the LLVM infrastructure to automatically extract and encode the memory access pattern and computation data-flow graph with streaming representations. The proposed compilation flow is used to generate code for the recently presented Unlimited Vector Extension, which tackles the shortcomings of vector-length agnostic single-instruction multiple-data extensions by deploying a data streaming paradigm with implicit memory access and loop control. We show that our proposed tool is capable of detecting, representing, and vectorizing a much wider range of loop patterns than existing solutions while providing significant performance gains.","dblp","Computer Science","5","https://doi.org/10.1109/MM.2022.3173405","10.1109/MM.2022.3173405","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3189976","","1b9eb55cb7aa1cdd3a46bc8eefac7c090303530b","Unifying Spatial Accelerator Compilation With Idiomatic and Modular Transformations","Jian Weng","2022","IEEE-MICRO","Spatial accelerators provide high performance, energy efficiency, and flexibility. Recent design frameworks enable these architectures to be quickly designed and customized to a domain. However, constructing a compiler for this immense design space is challenging, first because accelerators express programs with high-level idioms that are difficult to recognize. Second, it is unpredictable whether certain transformations are beneficial or will lead to infeasible hardware mappings. Our work develops a general spatial-accelerator compiler with two key ideas. First, we propose an approach to recognize and represent useful dataflow idioms, along with a novel idiomatic memory representation. Second, we propose the principle of modular compilation, which combines hardware-aware transformation selection and an iterative approach to handle uncertainty. Our compiler achieves 2.3× speedup, and 98.7× area-normalized speedup over high-end server central processing unit (CPU).","dblp","Computer Science","12","https://doi.org/10.1109/MM.2022.3189976","10.1109/MM.2022.3189976","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3189416","","1c5375be1dae91ffbdd33393b9501c0c80876863","Yin-Yang: Programming Abstractions for Cross-Domain Multi-Acceleration","Joon Kyung Kim","2022","IEEE-MICRO","Field-programmable gate array (FPGA) accelerators offer performance and efficiency gains by narrowing the scope of acceleration to one algorithmic domain. However, real-life applications are often not limited to a single domain, which naturally makes Cross-Domain Multi-Acceleration a crucial next step. The challenge is, existing FPGA accelerators are built upon their specific vertically specialized stacks, which prevents utilizing multiple accelerators from different domains. To that end, we propose a pair of dual abstractions, called Yin-Yang, which work in tandem and enable programmers to develop cross-domain applications using multiple accelerators on a FPGA. The Yin abstraction enables cross-domain algorithmic specification, while the Yang abstraction captures the accelerator capabilities. We also developed a dataflow virtual machine, dubbed Accelerator-Level Virtual Machine (XLVM), which transparently maps domain functions (Yin) to best-fit accelerator capabilities (Yang). With six real-world cross-domain applications, our evaluations show that Yin-Yang unlocks 29.4× speedup, while the best single-domain acceleration achieves 12.0×.","dblp","Computer Science; Medicine","3","https://doi.org/10.1109/MM.2022.3189416","10.1109/MM.2022.3189416","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3188136","","dddfbca2238d137d4db1fdf82006e1bfe2b4b05a","SpecHLS: Speculative Accelerator Design Using High-Level Synthesis","Jean-Michel Gorius","2022","IEEE-MICRO","Custom hardware accelerators usage is shifting toward new application domains such as graph analytics and unstructured text analysis. These applications expose complex control-flow which is challenging to map to hardware, especially when operating from a C/C++ description using high-level synthesis toolchains. Several approaches relying on speculative execution have been proposed to overcome those limitations, but they often fail to handle the multiple interacting speculations required for realistic use-cases. This article proposes a fully automated hardware synthesis flow based on a source-to-source compiler that identifies and explores intricate speculation configurations to generate speculative hardware accelerators.","dblp","Computer Science","12","https://doi.org/10.1109/MM.2022.3188136","10.1109/MM.2022.3188136","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3186547","","d07d06e49d1c2610e1590b6b7c83fdd73db8c9cd","HPVM: Hardware-Agnostic Programming for Heterogeneous Parallel Systems","Adel Ejjeh","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","7","https://doi.org/10.1109/MM.2022.3186547","10.1109/MM.2022.3186547","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3195076","","642c4f4b794ba58208d4925188941c61f83b049d","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part IV: Claims","Joshua J. Yi","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3195076","10.1109/MM.2022.3195076","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3196792","","764ff63572d656e5e1a5b3af6d71ed5a62fe1752","Archetypes of Risky Decisions","Shane Greenstein","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3196792","10.1109/MM.2022.3196792","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3178037","","728b949dab3bea307cb8319c60f7a1b90b740da3","Synthesizing Legacy String Code for FPGAs Using Bounded Automata Learning","Kevin Angstadt","2022","IEEE-MICRO","The adoption of hardware accelerators, such as field-programmable gate arrays, into general-purpose computation pipelines continues to expand, but programming models for these devices lag far behind their central processing unit (CPU) counterparts. While high-level synthesis (HLS) can help port some legacy software, many programs perform poorly without manual, architecture-specific optimization. We propose an end-to-end approach combining dynamic and static analyses to learn a model of functional behavior for off-the-shelf legacy code and synthesize a hardware description from this model. Our prototype implementation can correctly learn functionality for string kernels that recognize regular languages and provides a near approximation otherwise. We evaluate our prototype tool on a benchmark suite of real world, legacy string functions mined from GitHub and successfully synthesize—without modification or annotation—over 80% (72% exactly and a further 11% approximately). Traditional HLS, only after extensive modification and custom testbench generation, can synthesize the same number of benchmarks, but with results that have higher hardware requirements and lower maximum clock rates.","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3178037","10.1109/MM.2022.3178037","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3178580","","b1b9be70b4ab4e3ee80482b762474b75fb7461f4","Bridging Python to Silicon: The SODA Toolchain","Nicolas Bohm Agostini","2022","IEEE-MICRO","Systems performing scientific computing, data analysis, and machine learning tasks have a growing demand for application-specific accelerators that can provide high computational performance while meeting strict size and power requirements. However, the algorithms and applications that need to be accelerated are evolving at a rate that is incompatible with manual design processes based on hardware description languages. Agile hardware design tools based on compiler techniques can help by quickly producing an application-specific integrated circuit (ASIC) accelerator starting from a high-level algorithmic description. We present the software-defined accelerator (SODA) synthesizer, a modular and open-source hardware compiler that provides automated end-to-end synthesis from high-level software frameworks to ASIC implementation, relying on multilevel representations to progressively lower and optimize the input code. Our approach does not require the application developer to write any register-transfer level code, and it is able to reach up to 364 giga floating point operations per second (GFLOPS)/W efficiency (32-bit precision) on typical convolutional neural network operators.","dblp","Computer Science","21","https://doi.org/10.1109/MM.2022.3178580","10.1109/MM.2022.3178580","2022-09-01","2026-04-08","",""
"doi:10.1109/MM.2022.3210497","","38840ca0de2c465ff98bc68a11e1fa5507080e55","Artificial Intelligence at the Edge: Designs and Architectures for Pervasive Intelligence","Lizy Kurian John","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2022.3210497","10.1109/MM.2022.3210497","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3203489","","6570da7fb48c4a7a2933fa5a2cab6b0106121f36","Special Issue on Artificial Intelligence at the Edge","Gabriel Falcão","2022","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","1","https://doi.org/10.1109/MM.2022.3203489","10.1109/MM.2022.3203489","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3195761","","0ec488b066afc835a7a5589bd22f995580fb0f2b","Pod-racing: bulk-bitwise to floating-point compute in racetrack memory for machine learning at the edge","Sébastien Ollivier","2022","IEEE-MICRO","Convolutional neural networks (CNNs) have become a ubiquitous algorithm with growing applications in mobile and edge settings. We describe a compute-in-memory (CIM) technique called POD-RACING using Racetrack memory (RM) to accelerate CNNs for edge systems. Using transverse read, a technique that can determine the number of “1”s in multiple adjacent domains, POD-RACING can efficiently implement multioperand bulk-bitwise and addition computations, and two-operand multiplication. We discuss how POD-RACING can implement both variable precision integer and floating point arithmetic using digital CIM. This allows both CNN inference and on-device training without expensive data movement to the cloud. Based on these functions we demonstrate the implementation of several CNNs with backpropagation using RM CIM and compare these to the state-of-the-art implementations of CNN inference and training. During training, POD-RACING improves efficiency by 2×, energy consumption by $\geq$≥27%, and increases throughput by $\geq$≥18% versus a state-of-the-art field-programmable gate array accelerator.","dblp","Computer Science","8","https://doi.org/10.1109/MM.2022.3195761","10.1109/MM.2022.3195761","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3196865","","f7fd27cf7e53575a732f5730085c545d05d69543","Increasing Throughput of In-Memory DNN Accelerators by Flexible Layerwise DNN Approximation","Cecilia De la Parra","2022","IEEE-MICRO","Approximate computing and mixed-signal in-memory accelerators are promising paradigms to significantly reduce computational requirements of deep neural network (DNN) inference without accuracy loss. In this work, we present a novel in-memory design for layerwise approximate computation at different approximation levels. A sensitivity-based high-dimensional search is performed to explore the optimal approximation level for each DNN layer. Our new methodology offers high flexibility and optimal tradeoff between accuracy and throughput, which we demonstrate by an extensive evaluation on various DNN benchmarks for medium- and large-scale image classification with CIFAR10, CIFAR100, and ImageNet. With our novel approach, we reach an average of 5× and up to 8× speedup without accuracy loss.","dblp","Computer Science","5","https://doi.org/10.1109/MM.2022.3196865","10.1109/MM.2022.3196865","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3202350","2209.08938","dda5728ddca81df3721744f1441ee8302c075456","Accelerating Neural Network Inference With Processing-in-DRAM: From the Edge to the Cloud","Geraldo F. Oliveira","2022","IEEE-MICRO","Neural networks (NNs) are growing in importance and complexity. An NN’s performance (and energy efficiency) can be bound either by computation or memory resources. The processing-in-memory (PIM) paradigm, where computation is placed near or within memory arrays, is a viable solution to accelerate memory-bound NNs. However, PIM architectures vary in form, where different PIM approaches lead to different tradeoffs. Our goal is to analyze, discuss, and contrast dynamic random-access memory (DRAM)-based PIM architectures for NN performance and energy efficiency. To do so, we analyze three state-of-the-art PIM architectures: 1) UPMEM, which integrates processors and DRAM arrays into a single 2-D chip, 2) Mensa, a 3-D-stacking-based PIM architecture tailored for edge devices, and 3) SIMDRAM, which uses the analog principles of DRAM to execute bit-serial operations. Our analysis reveals that PIM greatly benefits memory-bound NNs: 1) UPMEM provides 23× the performance of a high-end graphics processing unit (GPU) when the GPU requires memory oversubscription for a general matrix–vector multiplication kernel, 2) Mensa improves energy efficiency and throughput by 3.0× and 3.1× over the baseline Edge tensor processing unit for 24 Google edge NN models, and 3) SIMDRAM outperforms a central processing unit/graphics processing unit by 16.7×/1.4× for three binary NNs. We conclude that the ideal PIM architecture for NN models depends on a model's distinct attributes, due to the inherent architectural design choices.","dblp","Computer Science","32","https://doi.org/10.1109/MM.2022.3202350","10.1109/MM.2022.3202350","2022-09-19","2026-04-08","",""
"doi:10.1109/MM.2022.3193048","","4a675c638ab535cb1d759c09025e31f70ccb6a65","Accelerating Silent Witness Storage","Mahadev Satyanarayanan","2022","IEEE-MICRO","We propose hardware acceleration for a new edge computing abstraction called a Silent Witness. This abstraction embodies a severe asymmetry in the ease of write versus read operations. Surveillance data from one or more video cameras are continuously encrypted and recorded, but the decrypting, processing, or transmission of that data only occurs under stringent privacy controls. For the new search workloads of such a system, decode-enabled storage alleviates the scalability bottleneck imposed by frequent decoding of data. Our experiments show throughput improvements up to 3.5× for typical search workloads of a Silent Witness.","dblp","Computer Science","1","https://doi.org/10.1109/MM.2022.3193048","10.1109/MM.2022.3193048","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3195617","","df0124267747dca674107182d0fbb09b2c4d188c","A Hardware/Software Co-Design Vision for Deep Learning at the Edge","Flavio Ponzina","2022","IEEE-MICRO","The growing popularity of edgeAI requires novel solutions to support the deployment of compute-intense algorithms in embedded devices. In this article, we advocate for a holistic approach, where application-level transformations are jointly conceived with dedicated hardware platforms. We embody such a stance in a strategy that employs ensemble-based algorithmic transformations to increase robustness and accuracy in convolutional neural networks, enabling the aggressive quantization of weights and activations. Opportunities offered by algorithmic optimizations are then harnessed in domain-specific hardware solutions, such as the use of multiple ultra-low-power processing cores, the provision of shared acceleration resources, the presence of independently power-managed memory banks, and voltage scaling to ultra-low levels, greatly reducing (up to 60% in our experiments) energy requirements. Furthermore, we show that aggressive quantization schemes can be leveraged to perform efficient computations directly in memory banks, adopting in-memory computing solutions. We showcase that the combination of parallel in-memory execution and aggressive quantization leads to more than 70% energy and latency gains compared to baseline implementations.","dblp","Computer Science","16","https://doi.org/10.1109/MM.2022.3195617","10.1109/MM.2022.3195617","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3196705","","8ffc7f1c3e54d75bbd09985d49fb3b8f6eeccded","Fused Architecture for Dense and Sparse Matrix Processing in TensorFlow Lite","José L. Núñez-Yáñez","2022","IEEE-MICRO","In this article, we present a hardware architecture optimized for sparse and dense matrix processing in TensorFlow Lite and compatible with embedded-heterogeneous devices that integrate central processing unit and field-programmable gate array (FPGA) resources. The fused architecture for dense and sparse matrices design offers multiple configuration options that tradeoff parallelism and complexity, and uses a dataflow model to create four stages that read, compute, scale, and write results. All stages are designed to support TensorFlow Lite operations including asymmetric quantized activations, column-major matrix write, per-filter/per-axis bias values, and current scaling specifications. The configurable accelerator is integrated with the TensorFlow Lite inference engine running on the ARMv8 processor. We compare performance/power/energy with the state-of-the-art RUY software multiplication library showing up to 18× acceleration and 48× in dense and sparse modes, respectively. The sparse mode benefits from structural pruning to fully utilize the digital signal processing blocks present in the FPGA device.","dblp","Computer Science","4","https://doi.org/10.1109/MM.2022.3196705","10.1109/MM.2022.3196705","2022-11-01","2026-04-08","",""
"doi:10.1109/MM.2022.3190924","","1c9ed86b2b349de70ee93b0c859a65d96517ecc8","AIDA: Associative In-Memory Deep Learning Accelerator","Esteban Garzón","2022","IEEE-MICRO","This work presents an associative in-memory deep learning processor (AIDA) for edge devices. An associative processor is a massively parallel non-von Neumann accelerator that uses memory cells for computing; the bulk of data is never transferred outside the memory arrays for external processing. AIDA utilizes a dynamic content addressable memory for both data storage and processing, and benefits from sparsity and limited arithmetic precision, typical in modern deep neural networks. The novel in-data processing implementation designed for the AIDA accelerator achieves a speedup of 270× over an advanced central processing unit at more than three orders-of-magnitude better energy efficiency.","dblp","Computer Science","22","https://doi.org/10.1109/MM.2022.3190924","10.1109/MM.2022.3190924","2022-11-01","2026-04-08","",""
