"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1145/3489517.3530409","","48173e85ae4a60ed6e6a1dadd3ed6ab491ac26a7","Automated accelerator optimization aided by graph neural networks","Atefeh Sohrabizadeh","2022","DAC","Using High-Level Synthesis (HLS), the hardware designers must describe only a high-level behavioral flow of the design. However, it still can take weeks to develop a high-performance architecture mainly because there are many design choices at a higher level to explore. Besides, it takes several minutes to hours to evaluate the design with the HLS tool. To solve this problem, we model the HLS tool with a graph neural network that is trained to be used for a wide range of applications. The experimental results demonstrate that our model can estimate the quality of design in milliseconds with high accuracy, resulting in up to $79 \times$ speedup (with an average of $48 \times$) for optimizing the design compared to the previous state-of-the-art work relying on the HLS tool.ACM Reference Format: Atefeh Sohrabizadeh, Yunsheng Bai, Yizhou Sun, and Jason Cong. 2022. Automated Accelerator Optimization Aided by Graph Neural Networks. In Proceedings of the 59th ACM/IEEE Design Automation Conference (DAC) (DAC ‘22), July 10-14, 2022, San Francisco, CA, USA. ACM, New York, NY, USA, 6 pages. https://doi.org/10.1145/3489517.3530409","dblp","Computer Science","55","https://doi.org/10.1145/3489517.3530409","10.1145/3489517.3530409","2022-02-11","2026-04-08","",""
"doi:10.1145/3489517.3530410","","c4659b881114b6cff2d10ea6b976ddcee84bcfb5","Functionality matters in netlist representation learning","Ziyi Wang","2022","DAC","Learning feasible representation from raw gate-level netlists is essential for incorporating machine learning techniques in logic synthesis, physical design, or verification. Existing message-passingbased graph learning methodologies focus merely on graph topology while overlooking gate functionality, which often fails to capture underlying semantic, thus limiting their generalizability. To address the concern, we propose a novel netlist representation learning framework that utilizes a contrastive scheme to acquire generic functional knowledge from netlists effectively. We also propose a customized graph neural network (GNN) architecture that learns a set of independent aggregators to better cooperate with the above framework. Comprehensive experiments on multiple complex realworld designs demonstrate that our proposed solution significantly outperforms state-of-the-art netlist feature learning flows.","dblp","Computer Science","63","https://doi.org/10.1145/3489517.3530410","10.1145/3489517.3530410","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530411","","e987ceec2435e810af23b2ae427d3782b7390d92","EMS: efficient memory subsystem synthesis for spatial accelerators","Liancheng Jia","2022","DAC","Spatial accelerators provide massive parallelism with an array of homogeneous PEs, and enable efficient data reuse with PE array dataflow and on-chip memory. Many previous works have studied the dataflow architecture of spatial accelerators, including performance analysis and automatic generation. However, existing accelerator generators fail to exploit the entire memory-level reuse opportunities, and generate suboptimal designs with data duplication and inefficient interconnection. In this paper, we propose EMS, an efficient memory subsystem synthesis and optimization framework for spatial accelerators. We first use space-time transformation (STT) to analyze both PE-level and memory-level data reuse. Based on the reuse analysis, we develop an algorithm to automatically generate data layout of the multi-banked scratchpad memory, data mapping, and access controller for the memory. Our generated memory subsystem supports multiple PE-memory interconnection topologies including direct, multicast, and rotated connection. The memory and interconnection generation approach can efficiently utilize the memory-level reuse to avoid duplicated data storage with low hardware cost. EMS can automatically synthesize tensor algebra to hardware designed in Chisel. Experiments show that our proposed memory generator reduces the on-chip memory size by an average of 28% than the state-of-the-art, and achieves comparable hardware performance.ACM Reference Format:Liancheng Jia1, Yuyue Wang2, Jingwen Leng3, Yun Liang1†. 2022. EMS: Efficient Memory Subsystem Synthesis for Spatial Accelerators. In Proceedings of the 59th ACM/IEEE Design Automation Conference (DAC) (DAC ‘22), July 10-14, 2022, San Francisco, CA, USA. ACM, New York, NY, USA, 6 pages. https://doi.org/10.1145/3489517.3530411","dblp","Computer Science","16","https://doi.org/10.1145/3489517.3530411","10.1145/3489517.3530411","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530412","","27d859f22506efaaa28c471c157027141618dcab","DA PUF: dual-state analog PUF","Jiliang Zhang","2022","DAC","Physical unclonable function (PUF) is a promising lightweight hardware security primitive that exploits process variations during chip fabrication for applications such as key generation and device authentication. Reliability of the PUF information plays a vital role and poses a major challenge for PUF design. In this paper, we propose a novel dual-state analog PUF (DA PUF) which has been successfully fabricated in 55 nm process. The 40,960 bits generated by the fabricated DA PUF pass the NIST randomness test with reliability over 99.99% for working environment of $-40 \sim 125^{\circ} \mathrm{C}$ (temperature) and $0.96 \sim 1.44 \mathrm{~V}$ (voltage), outperforming the two state-of-the-art analogPUFs reported in JSSC 2016 and 2021. CCS CONCEPTS •Security and privacy→Hardware security implementation;•Hardware→Process, voltage and temperature variations.","dblp","Computer Science","22","https://doi.org/10.1145/3489517.3530412","10.1145/3489517.3530412","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530413","","b5ec66cdda028c71013c1c090198f028b71a013a","PathFinder: side channel protection through automatic leaky paths identification and obfuscation","Haocheng Ma","2022","DAC","Side-channel analysis (SCA) attacks show an enormous threat to cryptographic integrated circuits (ICs). To address this threat, designers try to adopt various countermeasures during the IC development process. However, many existing solutions are costly in terms of area, power and/or performance, and may require full-custom circuit design for proper implementations. In this paper, we propose a tool, namely PathFinder, to automatically identify leaky paths and protect the design, and is compatible with the commercial design flow. The tool first finds out partial logic cells that leak the most information through dynamic correlation analysis. PathFinder then exploits static security checking to construct complete leaky paths based on these cells. After leaky paths are identified, PathFinder will leverage proper hardware countermeasures, including Boolean masking and random precharge, to eliminate information leakage from these paths. The effectiveness of PathFinder is validated both through simulation and physical measurements on FPGA implementations. Results demonstrate more than $1000 \times$ improvements on side-channel resistance, with less than 6.53% penalty to the power, area and performance.","dblp","Computer Science","5","https://doi.org/10.1145/3489517.3530413","10.1145/3489517.3530413","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530414","","87f889c0625aefe396a1dd58ec2a087b8f44997c","LOCK&ROLL: deep-learning power side-channel attack mitigation using emerging reconfigurable devices and logic locking","Gaurav Kolhe","2022","DAC","The security and trustworthiness of ICs are exacerbated by the modern globalized semiconductor business model. This model involves many steps performed at multiple locations by different providers and integrates various Intellectual Properties (IPs) from several vendors for faster time-to-market and cheaper fabrication costs. Many existing works have focused on mitigating the well-known SAT attack and its derivatives. Power Side-Channel Attacks (PSCAs) can retrieve the sensitive contents of the IP and can be leveraged to find the key to unlock the obfuscated circuit without simulating powerful SAT attacks. To mitigate P-SCA and SATattack together, we propose a multi-layer defense mechanism called LOCK&ROLL: Deep-Learning Power Side-Channel Attack Mitigation using Emerging Reconfigurable Devices and Logic Locking. LOCK&ROLL utilizes our proposed Magnetic Random-Access Memory (MRAM)-based Look Up Table called Symmetrical MRAMLUT (SyM-LUT). Our simulation results using 45 nm technology demonstrate that the SyM-LUT incurs a small overhead compared to traditional Static Random Access Memory LUT (SRAM-LUT). Additionally, SyM-LUT has a standby energy consumption of 20aJ while consuming 33fJ and 4.6fJ for write and read operations, respectively. LOCK&ROLL is resilient against various attacks such as SAT-attacks, removal attack, scan and shift attacks, and P-SCA.CCS CONCEPTS † Security and privacy $\rightarrow$ Side-channel analysis and countermeasures; Hardware attacks and countermeasures.ACM Reference Format: Gaurav Kolhe, Tyler Sheaves, Kevin Immanuel Gubbi, Soheil Salehi, Setareh Rafatirad,, Sai Manoj PD*, Avesta Sasan, and Houman Homayoun. 2022. LOCK&ROLL: Deep-Learning Power Side-Channel Attack Mitigation using Emerging Reconfigurable Devices and Logic Locking. In Proceedings of the 59th ACM/IEEE Design Automation Conference (DAC) (DAC ‘22), July 10-14, 2022, San Francisco, CA, USA. ACM, New York, NY, USA, 6 pages. https://doi.org/10.1145/3489517.3530414","dblp","Computer Science","16","https://doi.org/10.1145/3489517.3530414","10.1145/3489517.3530414","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530656","","ab90cb42c23fc5969d9decbda06b6dbe5df96792","Efficient access scheme for multi-bank based NTT architecture through conflict graph","Xiangren Chen","2022","DAC","Number Theoretical Transform (NTT) hardware accelerator becomes crucial building block in many cryptosystems like postquantum cryptography. In this paper, we provide new insights into the construction of conflict-free memory mapping scheme (CFMMS) for multi-bank NTT architecture. Firstly, we offer parallel loop structure of arbitrary-radix NTT and propose two point-fetching modes. Afterwards, we transform the conflict-free mapping problem into conflict graph and develop novel heuristic to explore the design space of CFMMS, which turns out more efficient access scheme than classic works. To further verify the methodology, we design high-performance NTT/INTT kernels for Dilithium, whose areatime efficiency significantly outperforms state-of-the-art works on the similar FPGA platform.","dblp","Computer Science","8","https://doi.org/10.1145/3489517.3530656","10.1145/3489517.3530656","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530396","","bdd7c85e8eb3d66c239e01110abe1db9f4dadef3","InfoX: an energy-efficient ReRAM accelerator design with information-lossless low-bit ADCs","Yintao He","2022","DAC","ReRAM-based accelerators have shown great potential in neural network acceleration via in-memory analog computing. However, high-precision analog-to-digital converters (ADCs), which are required by the ReRAM crossbars to achieve high-accuracy network model inference, play an essential role in the energy-efficiency of the accelerators. Based on the discovery that the ADC precision requirements of crossbars are different, we propose the modelaware crossbarwise ADC precision assignment and the accompanied information-lossless low-bit ADCs to reduce energy overhead without sacrificing model accuracy. In experiments, the proposed information-lossless ReRAM accelerator, InfoX, only consumes 8.97% ADC energy of the SOTA baseline with no accuracy degradation at all.","dblp","Computer Science","12","https://doi.org/10.1145/3489517.3530396","10.1145/3489517.3530396","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530397","","de71210cb77e62600d37a5c71213db0c0eaf9612","PHANES: ReRAM-based photonic accelerator for deep neural networks","Yinyi Liu","2022","DAC","Resistive random access memory (ReRAM) has demonstrated great promises of in-situ matrix-vector multiplications to accelerate deep neural networks. However, subject to the intrinsic properties of analog processing, most of the proposed ReRAM-based accelerators require excessive costly ADC/DAC to avoid distortion of electronic analog signals during inter-tile transmission. Moreover, due to bit-shifting before addition, prior works require longer cycles to serially calculate partial sum compared to multiplications, which dramatically restricts the throughput and is more likely to stall the pipeline between layers of deep neural networks. In this paper, we present a novel ReRAM-based photonic accelerator (PHANES) architecture, which calculates multiplications in ReRAM and parallel weighted accumulations during optical transmission. Such photonic paradigm also serves as high-fidelity analog-analog links to further reduce ADC DAC. To circumvent the memory wall problem, we further propose a progressive bit-depth technique. Evaluations show that PHANES improves the energy efficiency by 6.09 x and throughput density by 14.7 x compared to state-of-the-art designs. Our photonic architecture also has great potentials for scalability towards very-large-scale accelerators.ACM Reference Format: Yinyi Liu, Jiaqi Liu, Yuxiang Fu, Shixi Chen, Jiaxu Zhang, and Jiang Xu. 2022. PHANES: ReRAM-based Photonic Accelerator for Deep Neural Networks.","dblp","Computer Science","3","https://doi.org/10.1145/3489517.3530397","10.1145/3489517.3530397","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530398","","a06e843f931a40efb8c2df23f63e5fbafaa46525","CP-SRAM: charge-pulsation SRAM marco for ultra-high energy-efficiency computing-in-memory","He Zhang","2022","DAC","SRAM-based computing-in-memory (SRAM-CIM) provides fast speed and good scalability with advanced process technology. However, the energy efficiency of the state-of-the-art current-domain SRAM-CIM bit-cell structure is limited and the peripheral circuitry (e.g., $\mathrm{DAC} / \mathrm{ADC}$) for high-precision is expensive. This paper proposes a charge-pulsation SRAM (CP-SRAM) structure to achieve ultra-high energy-efficiency thanks to its charge-domain mechanism. Furthermore, our proposed CP-SRAM CIM supports configurable precision (2/4/6-bit). The CP-SRAM CIM macro was designed in 180 nm (with silicon verification) and 40 nm (simulation) nodes. The simulation results in 40 nm show that our macro can achieve energy efficiency of $\sim 2950 \mathrm{Tops} / \mathrm{W}$ at 2-bit precision, $\sim 576.4 \mathrm{Tops} / \mathrm{W}$ at 4-bit precision and $\sim 111.7$ Tops/W at 6-bit precision, respectively.","dblp","Computer Science","14","https://doi.org/10.1145/3489517.3530398","10.1145/3489517.3530398","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530399","","eeb028879fcd0585fa6c383c00626156fe17ab5e","CREAM: computing in ReRAM-assisted energy and area-efficient SRAM for neural network acceleration","Liukai Xu","2022","DAC","Computing-in-memory has been widely explored to accelerate DNN. However, most existing CIM cannot store all NN weights due to limited SRAM capacity for edge AI devices, inducing a large amount off-chip DRAM access. In this paper, a new computing in ReRAM-assisted energy and area-efficient SRAM (CREAM) is proposed for implementing large-scale NNs while eliminating off-chip DRAM access. The weights of DNN are all stored in the high-dense on-chip ReRAM devices and restored to the proposed nvSRAM-CIM cells with array-level parallelism. A data-aware weight-mapping method is also proposed to enhance the CIM performance while fully exploiting the hardware utilization. Experiment results show that the proposed CREAM scheme enhances the storage density by up to 7.94 x compared to the traditional SRAM arrays. The energy-efficiency of proposed CREAM is also enhanced by 2.14 x and 1.99x, compared to the traditional SRAM-CIM with off-chip DRAM access and ReRAM-CIM circuits, respectively.","dblp","Computer Science","30","https://doi.org/10.1145/3489517.3530399","10.1145/3489517.3530399","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530428","2203.12268","f9c1cacb74ac5174c3ac073210f36f97f043518b","Chiplet actuary: a quantitative cost model and multi-chiplet architecture exploration","Yinxiao Feng","2022","DAC","Multi-chip integration is widely recognized as the extension of Moore’s Law. Cost-saving is a frequently mentioned advantage, but previous works rarely present quantitative demonstrations on the cost superiority of multi-chip integration over monolithic SoC. In this paper, we build a quantitative cost model and put forward an analytical method for multi-chip systems based on three typical multi-chip integration technologies to analyze the cost benefits from yield improvement, chiplet and package reuse, and heterogeneity. We re-examine the actual cost of multi-chip systems from various perspectives and show how to reduce the total cost of the VLSI system through appropriate multi-chiplet architecture.","dblp","Computer Science","87","https://doi.org/10.1145/3489517.3530428","10.1145/3489517.3530428","2022-03-23","2026-04-08","",""
"doi:10.1145/3489517.3530429","","c403453be941a7d672ee6efca83e2b0fcdf0df46","PANORAMA: divide-and-conquer approach for mapping complex loop kernels on CGRA","Dhananjaya Wijerathne","2022","DAC","CGRAs are well-suited as hardware accelerators due to power efficiency and reconfigurability. However, their potential is limited by the inability of the compiler to map complex loop kernels onto the architectures effectively. We propose PANORAMA, a fast and scalable compiler based on a divide-and-conquer approach to generate quality mapping for complex dataflow graphs (DFG) representing loop bodies onto larger CGRAs. PANORAMA improves the throughput of the mapped loops by up to 2.6x with 8.7x faster compilation time compared to the state-of-the-art techniques.","dblp","Computer Science","25","https://doi.org/10.1145/3489517.3530429","10.1145/3489517.3530429","2022-06-06","2026-04-08","",""
"doi:10.1145/3489517.3530430","","c7eb08850f3bd344f72de8a63e8cb2a241c96641","A fast parameter tuning framework via transfer learning and multi-objective bayesian optimization","Zheng Zhang","2022","DAC","Design space exploration (DSE) can automatically and effectively determine design parameters to achieve the optimal performance, power and area (PPA) in very large-scale integration (VLSI) design. The lack of prior knowledge causes low efficient exploration. In this paper, a fast parameter tuning framework via transfer learning and multi-objective Bayesian optimization is proposed to quickly find the optimal design parameters. Gaussian Copula is utilized to establish the correlation of the implemented technology. The prior knowledge is integrated into multi-objective Bayesian optimization through transforming the PPA data to residual observation. The uncertainty-aware search acquisition function is employed to explore design space efficiently. Experiments on a CPU design show that this framework can achieve a higher quality of Pareto frontier with less design flow running than state-of-the-art methodologies.ACM Reference Format:Zheng Zhang, Tinghuan Chen, Jiaxin Huang, Meng Zhang. 2022. A Fast Parameter Tuning Framework via Transfer Learning and Multi-objective Bayesian Optimization. In Proceedings of the 59th ACM/IEEE Design Automation Conference (DAC) (DAC'22), July 10-14, 2022, San Francisco, CA, USA. ACM, New York, NY, USA, 6 pages. https://doi.org/10.1145/3489517.3530430","dblp","Computer Science","13","https://doi.org/10.1145/3489517.3530430","10.1145/3489517.3530430","2022-06-06","2026-04-08","",""
